episode_id,timestamp_ns,error,q0,q1,q2,q3,q4,q5,q6,q_path,q_etag,q_size,q_sha256,q_row_count,error_path,error_etag,error_size,error_sha256,error_row_count
000000000156,433036543573773,0,0.02972394786775112,-0.3294585943222046,0.027618497610092163,-1.6671886444091797,-0.05290397256612778,1.5007836818695068,0.07505356520414352,phail/v1.0/dataset/rollouts/000000000000/000000000156/robot_state.q.parquet,a0025cb26916195ff8b69cb484b4a596,3695373,fdddfaabe2bf57d9bd578430694c8f2ada002a132512f885a9c851164f5ea335,76393,phail/v1.0/dataset/rollouts/000000000000/000000000156/robot_state.error.parquet,1f64a930f3542581a808569902f498c4,608504,f34088c05012188b6e6b0f254e12d0ad844777b574b9b9a31000e968d32a5933,76393
000000000157,433410384930552,0,0.010970484465360641,-0.3559499979019165,-0.06831597536802292,-1.7070995569229126,-0.05503584444522858,1.6098649501800537,-0.09850628674030304,phail/v1.0/dataset/rollouts/000000000000/000000000157/robot_state.q.parquet,93201ec90fa71a6c6b1698a35d612106,3828452,7c181324b8ba9f4e457776a7d1bc72a88846d63286735bbbb6ca78ee1847877e,86071,phail/v1.0/dataset/rollouts/000000000000/000000000157/robot_state.error.parquet,2104bfcf82406f16a33a3b70d945d437,684384,4ff6e46e44b79ad63095b1eafaad97605ed0cc95e22c5458bd15eb3a1fdec63a,86071
000000000158,433683876548160,0,0.019371433183550835,-0.35606253147125244,0.06192491203546524,-1.6069340705871582,-0.08649256825447083,1.4936336278915405,-0.09625764191150665,phail/v1.0/dataset/rollouts/000000000000/000000000158/robot_state.q.parquet,8d7e3945363f9d6a5b1707336314f6b1,3825850,1b2053f2c7f55d621bbd86d986b158a489a453f3bcc545ac0c50580e2b8ab914,78723,phail/v1.0/dataset/rollouts/000000000000/000000000158/robot_state.error.parquet,f02e7b74a1c9d07e1fed3004a07cf9b8,627306,38d843bba92273467131113d982aa18d491729c41bd57de30ed1ed0a58be582d,78723
000000000159,434023375562487,0,0.0062830206006765366,-0.31865638494491577,-0.07408121228218079,-1.716180443763733,-0.03270411491394043,1.4242738485336304,-0.010224685072898865,phail/v1.0/dataset/rollouts/000000000000/000000000159/robot_state.q.parquet,7902255f220d115e5c29041818093bb7,3882826,957c755917739dcb9e4a31dabf576982be862d1fcee8de315b72d107fdbaa625,83489,phail/v1.0/dataset/rollouts/000000000000/000000000159/robot_state.error.parquet,beb4d98e663620c0cd3db64c631bfb1c,664138,f310b5ba6d4e4ea104d4a94427ad46c35c94d0dd678ec97345b9db73c99df80e,83489
000000000160,434308315525055,0,-0.006808554287999868,-0.29231560230255127,0.06712730973958969,-1.6833045482635498,0.04024268686771393,1.58693265914917,-0.07893039286136627,phail/v1.0/dataset/rollouts/000000000000/000000000160/robot_state.q.parquet,c3657634f106b4b596627ca27c25e945,3898319,ed12181c11c134d64721dccfff68fc09503c35abaf14a5c9b47617fd2905aa38,80545,phail/v1.0/dataset/rollouts/000000000000/000000000160/robot_state.error.parquet,728ba2a5eba99657013a6d96850c6e86,641536,88c3d2ce5572965e4ce241ae26c934f650e360768a546390eda373c602de706b,80545
000000000161,434779813034933,0,-0.013362720608711243,-0.28206607699394226,0.06748702377080917,-1.5812716484069824,0.01950879581272602,1.5084404945373535,0.08726470917463303,phail/v1.0/dataset/rollouts/000000000000/000000000161/robot_state.q.parquet,23fa672aa71dd92072c7f8aa7898a9e9,4197263,47713b0e2848fe46a218b2b79b6285fc7eec03b5698634f1386828aa1605082f,88778,phail/v1.0/dataset/rollouts/000000000000/000000000161/robot_state.error.parquet,c40d3ce87fd98d384a7e6d14cba7e29e,705964,17f99cfc2ba318eef46ac3132f5070d388b4c400fc63b4749bc01539dd266b43,88778
000000000162,435108475569593,0,-0.011802095919847488,-0.335510790348053,-0.009950239211320877,-1.656318187713623,-0.08522838354110718,1.4285333156585693,0.012982980348169804,phail/v1.0/dataset/rollouts/000000000000/000000000162/robot_state.q.parquet,01006a051e6992ee7883044d0eecc916,3935531,ca28c11596167f591532fc86d6de1ce2419fa196f3329be85385964f4c9314ae,80693,phail/v1.0/dataset/rollouts/000000000000/000000000162/robot_state.error.parquet,fdc3eb946cabf0ac7e5ef5f4f06e10dd,642628,bb0fe55f57da554639f4e1e0531877556cb8c2a8cc739e907e538f1718651eed,80693
000000000163,435441491029371,0,0.014753577299416065,-0.3503962755203247,0.07409369200468063,-1.5863839387893677,0.024387843906879425,1.6014615297317505,-0.06463726609945297,phail/v1.0/dataset/rollouts/000000000000/000000000163/robot_state.q.parquet,44de27cb7ed4701a0f4ef8fc59494ba4,484724,e3ef59b47efc4e2f0feb007b0c8321e3c7b6b66a3be12b0d6278f652d39a32ca,13675,phail/v1.0/dataset/rollouts/000000000000/000000000163/robot_state.error.parquet,6d24ff4420800461725b20186935dbc8,108740,ca6b5720b8f59162e67714fd427658c35673c91fa116800cb11faba9abeec364,13675
000000000164,435536315950983,0,0.014840919524431229,-0.26968351006507874,0.07283781468868256,-1.6391682624816895,-0.041650425642728806,1.4426754713058472,0.06180856004357338,phail/v1.0/dataset/rollouts/000000000000/000000000164/robot_state.q.parquet,80c10981b25503d73ddd6100a9c9ff27,3328283,e9cd5ed311f70a9cc780615eba51e6f4e1ea853000168a36b2182742be6590d8,68168,phail/v1.0/dataset/rollouts/000000000000/000000000164/robot_state.error.parquet,a3a4862ba490a5dced6c44fa186c4173,543814,a0b7e378d2c6cfab4589d82ba6f3260f201dbf6a8e26e2fcd898f68965c6ae14,68168
000000000165,436013222723939,0,-0.002444691490381956,-0.26906782388687134,-0.032105155289173126,-1.7221946716308594,0.03037949465215206,1.4863033294677734,0.0030981660820543766,phail/v1.0/dataset/rollouts/000000000000/000000000165/robot_state.q.parquet,5b257a2952ad81220606e00d92651fff,161804,873cc6d4ebc8fb2db692adc0603576b004782567fd56ac5d6b21f1f197a65d8b,4294,phail/v1.0/dataset/rollouts/000000000000/000000000165/robot_state.error.parquet,a33ba9977168997fa667954bf2ae29a3,34287,5669954f9d2f9ae2aeeb6b823c4c8c680865c4cad8ac36ef679181c77164a354,4294
000000000166,436067605492751,0,-0.014840742573142052,-0.2831326425075531,0.05321392044425011,-1.5888205766677856,0.08424977958202362,1.4692703485488892,0.0953122153878212,phail/v1.0/dataset/rollouts/000000000000/000000000166/robot_state.q.parquet,93122c91c5d4607bcbc0bd49777933b9,4024495,e6be5eb977757b4f0442ccd9975cfd6060317a8e96c2e7d0098bc8c35e624b8e,82292,phail/v1.0/dataset/rollouts/000000000000/000000000166/robot_state.error.parquet,5ff9fdbcc73e413a11710d92dd2d6c43,654838,08cf207dbdc822ef7242fbdb10e5e84bd0508b9bc4688767f36e8861eca977be,82292
000000000167,436382809424152,0,-0.02560512349009514,-0.34917768836021423,0.0427616722881794,-1.6742660999298096,0.08674771338701248,1.556161642074585,0.05142366513609886,phail/v1.0/dataset/rollouts/000000000000/000000000167/robot_state.q.parquet,371e0839d8dce5af141753bbddd5be52,3837196,07ad75f7db1d5ffdd7ba37e26fa2bdf29975b2ce40ca23f7de10b8d6cd49622e,85915,phail/v1.0/dataset/rollouts/000000000000/000000000167/robot_state.error.parquet,171a7c25b1c1ae54f01db2bb1152acd2,683108,2cd3b147b53bf8eeaf4a4913804c1025450c4cf8cd902720e3f02f56883d173c,85915
000000000168,436758349137862,0,0.00018361287948209792,-0.3491065204143524,0.02837432362139225,-1.6552510261535645,-0.03126991540193558,1.4390394687652588,-0.06129450350999832,phail/v1.0/dataset/rollouts/000000000000/000000000168/robot_state.q.parquet,cc3339f55ee068c4a533fc0ceae405bd,3973547,e9665302713085478784fc6f6951d41d6dc4427771cdb1f9a26aa8f690e89737,83860,phail/v1.0/dataset/rollouts/000000000000/000000000168/robot_state.error.parquet,ca1cf0d91ea4254cabc24d0b70434dd5,666840,09163578e92da87d4e83620da8c572edf0b52a70bdf2749a2b0d116a1c0555e7,83860
000000000169,437572424069973,0,0.002313818084076047,-0.27102839946746826,-0.03223121911287308,-1.5806766748428345,-0.05212702974677086,1.5666046142578125,-0.09361840039491653,phail/v1.0/dataset/rollouts/000000000000/000000000169/robot_state.q.parquet,f77cb4ae7d1c960d2ece73396e49b8db,4111251,24023f6e8ef343923c1e63f9e36d7d48c6377371acf74cfbd336dd9feae7fc12,85171,phail/v1.0/dataset/rollouts/000000000000/000000000169/robot_state.error.parquet,795aa12e1e4ad315b3e488f5b27c2ac4,677143,50b1a47ad974ccd8e769e0bf0981eaaa772265e5da24fed9c7904fce6350fefa,85171
000000000170,437925316793344,0,0.015810390934348106,-0.30163365602493286,0.04275038093328476,-1.6385750770568848,-0.09375769644975662,1.4875657558441162,0.01620366796851158,phail/v1.0/dataset/rollouts/000000000000/000000000170/robot_state.q.parquet,6c1393e5b91f045767a3802bf0621adb,3925986,23e3b63252bc99783ec907a394cbc4c29077f92f24efaa783b478bfde9a8d023,83221,phail/v1.0/dataset/rollouts/000000000000/000000000170/robot_state.error.parquet,140c913215857390b0a295cdaf7f4951,661822,5b5c3fc2647d69967ffab980cbecfe4aea534a59caa7b4042a0bda72017cf06c,83221
000000000171,438438993926280,0,-0.014190551824867725,-0.34694159030914307,-0.023887760937213898,-1.6660852432250977,0.03268842771649361,1.483512282371521,0.026615560054779053,phail/v1.0/dataset/rollouts/000000000000/000000000171/robot_state.q.parquet,42187f6af62851737b606bc26422d8ce,2970804,adf1b22eca9cf8e41ea6c0a2caf2e49896661a38cbcdcde6ad125b970f35e338,74206,phail/v1.0/dataset/rollouts/000000000000/000000000171/robot_state.error.parquet,72cc494ad4473f1dab5c15b64890e518,591833,8f9f3ae7e686841314186c000401bc8ce8c1448d746a58ef3fdc368103b6d63f,74206
000000000172,439163753475333,0,-0.012437925674021244,-0.2715190649032593,-0.045701686292886734,-1.5977638959884644,0.05161110311746597,1.5829908847808838,0.09017195552587509,phail/v1.0/dataset/rollouts/000000000000/000000000172/robot_state.q.parquet,923dcbea079eeca872b0ff13d30d87aa,4190366,9a8e6ed801158687fdd8dc2cd8aede2dfc7f944c542783305a8b654f4014228d,86368,phail/v1.0/dataset/rollouts/000000000000/000000000172/robot_state.error.parquet,1352ae53f969cabb4bf96d90b259f962,686131,e4eb73eb83fcf5357cc19f37488b96dd9e65ade927d5bfa352826a806f9fb9ba,86368
000000000173,439488420894484,0,0.019712373614311218,-0.3341388702392578,0.003919092006981373,-1.5978286266326904,-0.006137464195489883,1.4250210523605347,-0.0473649837076664,phail/v1.0/dataset/rollouts/000000000000/000000000173/robot_state.q.parquet,b3a3fec23e74267057032d79b8dad888,3939848,279ed64e298e42061be8915dc68ee81757be50d9dbdcfe7d7e542d7f2d020016,81837,phail/v1.0/dataset/rollouts/000000000000/000000000173/robot_state.error.parquet,e97ea5ecad88a3632ae7bdd60c1175ad,651055,98077060ac81b0a909f30aa5e85adf2940ab8f22e1a4928a83618bf1133d70fa,81837
000000000174,439775952267413,0,-0.015404030680656433,-0.3341594338417053,-0.02898763306438923,-1.6895625591278076,0.047120895236730576,1.537471055984497,0.09816845506429672,phail/v1.0/dataset/rollouts/000000000000/000000000174/robot_state.q.parquet,9d9f5f86f2fa9bb7147a961ff2759f75,385605,e122eb748c06eed32420e9bc16feec3bf47bb1500fb67bd23eb311732dbc88f6,11948,phail/v1.0/dataset/rollouts/000000000000/000000000174/robot_state.error.parquet,96ad45cb582a6b00e5c9d2f700fef850,95187,cdfdc0a39951170a952fd32ba389f83a6f5893d7cd5d14a7cf6de1b6e30fdbdc,11948
000000000175,440132607824456,0,-0.00784022081643343,-0.28406572341918945,0.07015551626682281,-1.7215780019760132,0.008790425024926662,1.4641973972320557,0.02436504140496254,phail/v1.0/dataset/rollouts/000000000000/000000000175/robot_state.q.parquet,92567f9e6e437e48ed274d40e7d4e81f,456609,cbbfaea47a576fa908269f06a5656e8653b81579360d29d26ccba8cba347fb86,15587,phail/v1.0/dataset/rollouts/000000000000/000000000175/robot_state.error.parquet,729c0820f921e5c58c66652973a768d9,123982,905033c805bd0f1e17a5f21c684892d24b44a5eb2fea9e12df379268ff7498cf,15587
000000000176,440232876474776,0,0.000840977649204433,-0.35387498140335083,-0.018411599099636078,-1.6079069375991821,0.07256665825843811,1.575477123260498,0.00692396704107523,phail/v1.0/dataset/rollouts/000000000000/000000000176/robot_state.q.parquet,39732738a526c53963830de0154f545d,4125894,04783ad17856a7868d1c25763710924fb0b20170d8834a864f95e071a60a285d,84291,phail/v1.0/dataset/rollouts/000000000000/000000000176/robot_state.error.parquet,3dcacc605a0476f9f987a043bf8f2066,670265,75c307fbe30bf3f59afec2c6b1f53a98ee6f2731a4275b538630fe6750980c1d,84291
000000000177,440513898317079,0,0.009862025268375874,-0.31343069672584534,0.07554524391889572,-1.669189214706421,0.025096595287322998,1.555904507637024,0.035307545214891434,phail/v1.0/dataset/rollouts/000000000000/000000000177/robot_state.q.parquet,74e1c9641cef32c5c52e76f9eaa87e68,3816198,1f3eeb45d1c7fb6af6c467835f72db077bb294419d2387fa09c184217e98be0d,80347,phail/v1.0/dataset/rollouts/000000000000/000000000177/robot_state.error.parquet,9c90c7ae12bb095f448018d712bf4e96,640060,279dc49ab51caa7c79c4bc6406391066a99c497c4e2cbf400c1d3b26180f677a,80347
000000000178,440945382980430,0,-0.012800888158380985,-0.3429669737815857,0.07370766252279282,-1.6107864379882812,0.035438403487205505,1.4667667150497437,0.06468695402145386,phail/v1.0/dataset/rollouts/000000000000/000000000178/robot_state.q.parquet,7a173bb447a3645bf74a8f944d07ca6e,4061064,668af1f8d795e2632c5c377eddd88b7ea6e7ca09a83e1cd071f163fe2837f691,83353,phail/v1.0/dataset/rollouts/000000000000/000000000178/robot_state.error.parquet,afa6005551dc2806974087a0735dc758,662722,33e886ce411ae6c613d8ab403b4fdffbac36ed1ff76adb07e34405f01611670d,83353
000000000179,442394006173971,0,-0.01122844498604536,-0.3269890546798706,0.012056710198521614,-1.655527949333191,-0.0786513015627861,1.611029028892517,0.09291873127222061,phail/v1.0/dataset/rollouts/000000000000/000000000179/robot_state.q.parquet,150ccc01000a973e74bc1e32fcfbb9de,4105557,e6c9c82981992719711851dc6ddecdd3fde497418c2b4c4be8f5f4de2f2278d7,85353,phail/v1.0/dataset/rollouts/000000000000/000000000179/robot_state.error.parquet,3e77ff65e9cd517386bf3ea9ad6250a2,678368,2852a675ce6b46354d3e6c5e91340ec0a8054113d680ad13d344958341036dc2,85353
000000000180,442758030851814,0,-0.011019520461559296,-0.3471388816833496,0.05027361214160919,-1.5813229084014893,-0.09767883270978928,1.5204980373382568,0.05651707947254181,phail/v1.0/dataset/rollouts/000000000000/000000000180/robot_state.q.parquet,7295027fca6e52baacb51f03a0f883e4,3487698,6ec942a8dd636f36a3c629c9d7dcd7aa3cf496c1f446086b81d4a1c553d1e967,85749,phail/v1.0/dataset/rollouts/000000000000/000000000180/robot_state.error.parquet,bb9e78faa5fc9e1aea9b87c5bb704e08,681692,a9f9db88c8cd65e0359e68773351e80ae9f165f8f332bc76f8fef8d445bac8f7,85749
000000000181,443085451924840,0,0.0017425460973754525,-0.347615122795105,-0.07147642970085144,-1.699706792831421,-0.03628901019692421,1.5389676094055176,0.0049466826021671295,phail/v1.0/dataset/rollouts/000000000000/000000000181/robot_state.q.parquet,c0205247640c5aa749c73e4e8a435788,3877798,78982a35eda61073f87e6e0d37522d6c66dc44a20dadccb8c8bd0903e398ca2c,79161,phail/v1.0/dataset/rollouts/000000000000/000000000181/robot_state.error.parquet,819442eed25e16d5768f794a3a51d44d,630529,1d0ea043d5013dbb4bb3b07d0ed18d6b150d60fb1aa2d4f5cf4fb5818d8152ba,79161
000000000182,443389384657301,0,0.019033098593354225,-0.29542315006256104,0.02335842326283455,-1.7207833528518677,0.021724220365285873,1.5774822235107422,-0.07587435841560364,phail/v1.0/dataset/rollouts/000000000000/000000000182/robot_state.q.parquet,b52cc01da4acf410e25c9fa799a4847c,3900091,b2f936c3c446685dde21e9cedd6e7eacf693fb83b7fb0ccaa3329c584ae52581,80348,phail/v1.0/dataset/rollouts/000000000000/000000000182/robot_state.error.parquet,59aa45febe2e0ac3955e886fd298cb39,640086,e201e8989670dc0d97c6221b7cc9d1e12db56adee7b39e6ab5fe0fe1a2bcd9dd,80348
000000000183,443689894501606,0,0.016450611874461174,-0.2615896165370941,-0.02361845038831234,-1.6842525005340576,0.07529391348361969,1.616494059562683,0.03836114704608917,phail/v1.0/dataset/rollouts/000000000000/000000000183/robot_state.q.parquet,61cb3a51dc174d9ebf7c60158c64b7cf,3752475,c3878285bfc8dc47e42bf8a40979f2537c0fccbc84c1869f9893036562124906,78548,phail/v1.0/dataset/rollouts/000000000000/000000000183/robot_state.error.parquet,449d3517b7e6e558869ba31261806581,625815,2f2d2d78d57db06df52ffa4bdf1bc6ad6eb788df3292326966c53164f851a93c,78548
000000000184,443975906826848,0,0.01838880404829979,-0.3170681595802307,0.008956960402429104,-1.5811899900436401,-0.09899487346410751,1.4484729766845703,0.0888586938381195,phail/v1.0/dataset/rollouts/000000000000/000000000184/robot_state.q.parquet,0e07bfaabb48cc3d4de2a4d4062e91f4,3944236,93950369626aa421d586d4201f3cd5517c11ec38a98d70263292eac8ed83f8df,79824,phail/v1.0/dataset/rollouts/000000000000/000000000184/robot_state.error.parquet,809d111ace08ac2de40a519cdfc35cb0,635733,32015721aa57397d44eca29734facb5ae1307d047fa7ee049581828b9c5fcc68,79824
000000000185,444271678461751,0,0.021404193714261055,-0.3163297176361084,-0.0006872770027257502,-1.5733673572540283,-0.07741948962211609,1.5386470556259155,0.0600881390273571,phail/v1.0/dataset/rollouts/000000000000/000000000185/robot_state.q.parquet,4777d49576c94c796a974b75df80ff58,780985,595f67d58f85222ca95b4bdb7e8feb1b6bc6208733018711520f6c7d158c9847,26104,phail/v1.0/dataset/rollouts/000000000000/000000000185/robot_state.error.parquet,527bd2e4768af60a84506316100f05a9,208277,de0a62fdaaffb0bad0886ee17550fc019316181a13bdd5709656e6bf97e86a5c,26104
000000000186,444467890279035,0,0.01783529855310917,-0.30013731122016907,0.005851381924003363,-1.7251722812652588,0.06317014247179031,1.525773525238037,0.005841969978064299,phail/v1.0/dataset/rollouts/000000000000/000000000186/robot_state.q.parquet,e5fb31447ff053280edf8d4f9c531b55,3745321,0908881030dbf4d385bd66d28abcf0b052f2e1283fa365ffd26a7b9c020cec63,75734,phail/v1.0/dataset/rollouts/000000000000/000000000186/robot_state.error.parquet,6ec4730f81a8fa43466bceabb3d427b9,603116,93eaf613eb666c07dc95e246c17c58c43285c5ff84a6738ffbc44f38791c340a,75734
000000000187,444750420459719,0,-0.010349758900702,-0.354676216840744,0.024311009794473648,-1.711665391921997,-0.07239512354135513,1.4768445491790771,0.0729600042104721,phail/v1.0/dataset/rollouts/000000000000/000000000187/robot_state.q.parquet,8769da2eb4004bf978d158071d9ad447,1402047,885d401e0f2d390b794faba2fdbb5ab6d55f9b771a17fae82f7d397e87429a35,57478,phail/v1.0/dataset/rollouts/000000000000/000000000187/robot_state.error.parquet,8d95c94ec5e66867131211f21a9bb380,457383,52f2098d7278b8766af4fb969fbfc5425decee663fff3345e50b99234d369961,57478
000000000188,444955601918175,0,0.003384314477443695,-0.27516451478004456,-0.05515391379594803,-1.663237452507019,-0.07918333262205124,1.590194582939148,-0.07800808548927307,phail/v1.0/dataset/rollouts/000000000000/000000000188/robot_state.q.parquet,011f955fae757c551b5d5933d6461475,3791224,2f3ea2b927d8fe62ee5acac2f1b9dffb3083c493af9fc8282a317f71dd50a318,76602,phail/v1.0/dataset/rollouts/000000000000/000000000188/robot_state.error.parquet,02890dec4e6fc5a965d7f2aa5b218787,609734,2dd09311a16daf9336e43a34e80128f9d7536fb1b31ff1d3433808b61220aa97,76602
000000000189,445244561397165,0,0.00023115625663194805,-0.3025844395160675,0.07012541592121124,-1.593411922454834,-0.038807034492492676,1.4348820447921753,-0.02605181559920311,phail/v1.0/dataset/rollouts/000000000000/000000000189/robot_state.q.parquet,29e89c88f3fcdf042256495143ba6622,240338,08927e551f43565a5b5bc642047ce3b69debd21622956e41aa5792d20995cae7,6868,phail/v1.0/dataset/rollouts/000000000000/000000000189/robot_state.error.parquet,c0d118b47704d4320c5ca6713ab1700b,54310,97664c8f859ab9f26417edebbae20590fec4f89cbdab1233685961971acb3866,6868
000000000190,445308890623373,0,-0.0028208266012370586,-0.3050187826156616,-0.07479488104581833,-1.7175116539001465,0.059786539524793625,1.4984492063522339,-0.026292957365512848,phail/v1.0/dataset/rollouts/000000000000/000000000190/robot_state.q.parquet,3e138e734ae96fad4af5ad2638acb2b0,3070181,3cc61e0a80441dc292c17081bbbf6332a146c998f877c135a6c38693a2719138,64504,phail/v1.0/dataset/rollouts/000000000000/000000000190/robot_state.error.parquet,99468d447159aa122de02ec87f8a3ba3,515705,c6c53e0959224c2a7c1e15e40f1562e264a696a0bea02527b11796069719f7b2,64504
000000000191,445637250301066,0,-0.009226365014910698,-0.3236113488674164,0.006368555594235659,-1.6960594654083252,0.054760515689849854,1.6123820543289185,-0.0032158915419131517,phail/v1.0/dataset/rollouts/000000000000/000000000191/robot_state.q.parquet,5278728f01567a944e5750857273a591,1321030,d1097088fab31328378969de99cdf5f77f345960eef02851ec6c431489be25ae,63755,phail/v1.0/dataset/rollouts/000000000000/000000000191/robot_state.error.parquet,f36066435ec9c739895bd0a2c11381a8,508676,0cd109cf496388788a352c33a8e70c788dc98418fd57d8fc244bbe6aaeb0fbcc,63755
000000000192,445944802701157,0,0.010049227625131607,-0.26685455441474915,-0.004002261906862259,-1.5763604640960693,0.06950696557760239,1.4478036165237427,-0.05462084338068962,phail/v1.0/dataset/rollouts/000000000000/000000000192/robot_state.q.parquet,1682482ec8068a8d65c7bc0b49b7ba60,3676086,f6cdf47913773c79e89620ef3a2f35100efded7fccc55223d57636a5d283b898,74233,phail/v1.0/dataset/rollouts/000000000000/000000000192/robot_state.error.parquet,936b5fc0cad0be589d944146270c24ba,591574,94fe24dc2a5c50f2371fb9a6845dd323ac4c8f247e2b8d1f821dda5e1468cb76,74233
000000000193,446295530012695,0,0.029828477650880814,-0.2905065715312958,0.05530671030282974,-1.6161322593688965,-0.025485677644610405,1.4858943223953247,0.027313733473420143,phail/v1.0/dataset/rollouts/000000000000/000000000193/robot_state.q.parquet,fe359119eda372b3579a03fd5664b469,3858197,8165445cfd76e40ffc09c8af554a76086fa45e0af8039f2365306f4b6cb95bda,77778,phail/v1.0/dataset/rollouts/000000000000/000000000193/robot_state.error.parquet,6e83f75e8ef2174e4dcbf0aa1fff05e9,618823,d63ebe659a025b62467ed8252d12147607fc3be9884bde83ca693dea41f7d124,77778
000000000194,446580402473429,0,-0.010512707754969597,-0.358755886554718,0.04672922566533089,-1.6678982973098755,-0.017496470361948013,1.5136382579803467,0.002427976345643401,phail/v1.0/dataset/rollouts/000000000000/000000000194/robot_state.q.parquet,d095823824447b336049abaec3320708,3830690,ca3ae88422063397baa4040859afbf936ac2a247949d4c626434b6295946064c,77549,phail/v1.0/dataset/rollouts/000000000000/000000000194/robot_state.error.parquet,b498e2d2a0ef7ad2fb2a983dfa545e98,617033,9d044127326e691b4f412e3ccd9c70cb58197a0b44b5039365b35bc425d4de53,77549
000000000195,446871633108991,0,0.01758015900850296,-0.3298341929912567,0.04305509105324745,-1.5728280544281006,-0.06961013376712799,1.6135433912277222,0.0846540704369545,phail/v1.0/dataset/rollouts/000000000000/000000000195/robot_state.q.parquet,d9357467beeb0099b0add1fab5de0f9a,3693175,2beb0a3aa8a3dbcda71bf1e0a1ca25766599cc28542eb2e612a38c73bbd04852,75869,phail/v1.0/dataset/rollouts/000000000000/000000000195/robot_state.error.parquet,c0355848847f364561e016e4a2a73460,604308,812031c4d33c8df477fc0d58586c8c8b30ae5b82864e9a22b18e1de36f388c1e,75869
000000000196,447151116550653,0,-0.029568197205662727,-0.3574640154838562,-0.06144312769174576,-1.6323827505111694,-0.07657798379659653,1.5273281335830688,0.06939033418893814,phail/v1.0/dataset/rollouts/000000000000/000000000196/robot_state.q.parquet,77b940b4cb78d128afd665ba20d7579d,397756,783b216af097d0d616a9bfa3b4938322024f7ed5c85e8f95b0e0729659181dfc,13118,phail/v1.0/dataset/rollouts/000000000000/000000000196/robot_state.error.parquet,750cce23e3f8cf2356dd203d733a71f2,104557,74f0f6bbafb2a4351b73c415f9a3f7bbc47169644f3ae34ea5f9b6405ebdfd76,13118
000000000197,447233519451368,0,0.014977089129388332,-0.30808553099632263,-0.07174748927354813,-1.634481430053711,-0.03286764770746231,1.5335404872894287,0.09756443649530411,phail/v1.0/dataset/rollouts/000000000000/000000000197/robot_state.q.parquet,22c2b82318afacf5a6f5f0c2a94c5a5c,3500171,883fc051f3a4d8cd3b707a5fe2c1ce2a48af50dd9834219720a073f175377cfa,77329,phail/v1.0/dataset/rollouts/000000000000/000000000197/robot_state.error.parquet,80d3ed954c40a3028af0e9d10bd66fa3,615542,2afadf755a68473c0253af26a430cc577fd73a160ca2ebb8365c25990866e692,77329
000000000198,447516757663269,0,0.0163401011377573,-0.27456340193748474,-0.05415107309818268,-1.6546260118484497,0.052052710205316544,1.5907878875732422,-0.057124972343444824,phail/v1.0/dataset/rollouts/000000000000/000000000198/robot_state.q.parquet,6b829ca36c647095c29e4741884a9079,3782552,ffeef061ccfac89e206733a61968cb0682dfa5f98ebb6c14689b72ef307b6d4a,76240,phail/v1.0/dataset/rollouts/000000000000/000000000198/robot_state.error.parquet,af7e69b1ec2bb16734671cdd0e70ba0c,606971,a1cd4e2d4751dbbd891931d53b1c803c08c42111a376da5dca02d3b5cd2e8cc5,76240
000000000199,448690883336178,0,0.008669249713420868,-0.28930291533470154,0.01207871176302433,-1.608176589012146,-0.09034109115600586,1.5023422241210938,0.07996717095375061,phail/v1.0/dataset/rollouts/000000000000/000000000199/robot_state.q.parquet,4e6285708a17d5da95627dae00f12be2,3929159,076abf4a88b25d733dd81cc181e60a48e44f3be67f73f8c83e3b37e552636405,79487,phail/v1.0/dataset/rollouts/000000000000/000000000199/robot_state.error.parquet,14a3c12921b6c970c5d6c4a259cf592b,633121,58dd0877e3f7c6e83ac13418ecf5b2864aba3b96a6396037c363387b3f12247f,79487
000000000200,583516251486423,0,-0.004606237169355154,-0.2793794572353363,0.03483344987034798,-1.667939305305481,-0.05946407839655876,1.5598891973495483,-0.04536018148064613,phail/v1.0/dataset/rollouts/000000000000/000000000200/robot_state.q.parquet,7310ae9d18474316fe7764399b5953a9,3992637,f6b5933a6ace3a81ccdd980ba53f021c1fc0310db51acc4d6e8ef88c7b7f2a26,90032,phail/v1.0/dataset/rollouts/000000000000/000000000200/robot_state.error.parquet,fdbef4729beec1d93229276c25699881,716753,b7490599628875536fe7252b0203678e806e0710d44b2090f77dc913c5d163aa,90032
000000000201,583842854704832,0,0.023921146988868713,-0.2995630204677582,-0.04888559877872467,-1.6856086254119873,-0.02698800526559353,1.4808892011642456,-0.0924987941980362,phail/v1.0/dataset/rollouts/000000000000/000000000201/robot_state.q.parquet,340d02cfa18b77a7b402f916e935864a,4057086,c8322fc1204340698a45b9828c3dfa3d82659d9a9b52662c9a506f90c41caae5,86854,phail/v1.0/dataset/rollouts/000000000000/000000000201/robot_state.error.parquet,82302e0eea4dd6e5d7d9a7bb0a8e43ae,690984,b5ec7ecd14dfca1429d2a10f168a7dfc894043fd9769e5184bd3c9895b716557,86854
