episode_id,signal,path,etag,advertised_size,byte_count,sha256,row_count,schema_sha256
000000000162,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000162/robot_state.q.parquet,01006a051e6992ee7883044d0eecc916,3935531,3935531,ca28c11596167f591532fc86d6de1ce2419fa196f3329be85385964f4c9314ae,80693,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000163,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000163/robot_state.error.parquet,6d24ff4420800461725b20186935dbc8,108740,108740,ca6b5720b8f59162e67714fd427658c35673c91fa116800cb11faba9abeec364,13675,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000163,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000163/robot_state.q.parquet,44de27cb7ed4701a0f4ef8fc59494ba4,484724,484724,e3ef59b47efc4e2f0feb007b0c8321e3c7b6b66a3be12b0d6278f652d39a32ca,13675,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000164,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000164/robot_state.error.parquet,a3a4862ba490a5dced6c44fa186c4173,543814,543814,a0b7e378d2c6cfab4589d82ba6f3260f201dbf6a8e26e2fcd898f68965c6ae14,68168,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000164,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000164/robot_state.q.parquet,80c10981b25503d73ddd6100a9c9ff27,3328283,3328283,e9cd5ed311f70a9cc780615eba51e6f4e1ea853000168a36b2182742be6590d8,68168,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000165,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000165/robot_state.error.parquet,a33ba9977168997fa667954bf2ae29a3,34287,34287,5669954f9d2f9ae2aeeb6b823c4c8c680865c4cad8ac36ef679181c77164a354,4294,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000165,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000165/robot_state.q.parquet,5b257a2952ad81220606e00d92651fff,161804,161804,873cc6d4ebc8fb2db692adc0603576b004782567fd56ac5d6b21f1f197a65d8b,4294,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000166,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000166/robot_state.error.parquet,5ff9fdbcc73e413a11710d92dd2d6c43,654838,654838,08cf207dbdc822ef7242fbdb10e5e84bd0508b9bc4688767f36e8861eca977be,82292,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000166,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000166/robot_state.q.parquet,93122c91c5d4607bcbc0bd49777933b9,4024495,4024495,e6be5eb977757b4f0442ccd9975cfd6060317a8e96c2e7d0098bc8c35e624b8e,82292,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000167,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000167/robot_state.error.parquet,171a7c25b1c1ae54f01db2bb1152acd2,683108,683108,2cd3b147b53bf8eeaf4a4913804c1025450c4cf8cd902720e3f02f56883d173c,85915,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000167,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000167/robot_state.q.parquet,371e0839d8dce5af141753bbddd5be52,3837196,3837196,07ad75f7db1d5ffdd7ba37e26fa2bdf29975b2ce40ca23f7de10b8d6cd49622e,85915,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000168,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000168/robot_state.error.parquet,ca1cf0d91ea4254cabc24d0b70434dd5,666840,666840,09163578e92da87d4e83620da8c572edf0b52a70bdf2749a2b0d116a1c0555e7,83860,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000168,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000168/robot_state.q.parquet,cc3339f55ee068c4a533fc0ceae405bd,3973547,3973547,e9665302713085478784fc6f6951d41d6dc4427771cdb1f9a26aa8f690e89737,83860,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000169,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000169/robot_state.error.parquet,795aa12e1e4ad315b3e488f5b27c2ac4,677143,677143,50b1a47ad974ccd8e769e0bf0981eaaa772265e5da24fed9c7904fce6350fefa,85171,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000169,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000169/robot_state.q.parquet,f77cb4ae7d1c960d2ece73396e49b8db,4111251,4111251,24023f6e8ef343923c1e63f9e36d7d48c6377371acf74cfbd336dd9feae7fc12,85171,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000170,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000170/robot_state.error.parquet,140c913215857390b0a295cdaf7f4951,661822,661822,5b5c3fc2647d69967ffab980cbecfe4aea534a59caa7b4042a0bda72017cf06c,83221,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000170,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000170/robot_state.q.parquet,6c1393e5b91f045767a3802bf0621adb,3925986,3925986,23e3b63252bc99783ec907a394cbc4c29077f92f24efaa783b478bfde9a8d023,83221,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000171,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000171/robot_state.error.parquet,72cc494ad4473f1dab5c15b64890e518,591833,591833,8f9f3ae7e686841314186c000401bc8ce8c1448d746a58ef3fdc368103b6d63f,74206,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000171,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000171/robot_state.q.parquet,42187f6af62851737b606bc26422d8ce,2970804,2970804,adf1b22eca9cf8e41ea6c0a2caf2e49896661a38cbcdcde6ad125b970f35e338,74206,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000172,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000172/robot_state.error.parquet,1352ae53f969cabb4bf96d90b259f962,686131,686131,e4eb73eb83fcf5357cc19f37488b96dd9e65ade927d5bfa352826a806f9fb9ba,86368,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000172,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000172/robot_state.q.parquet,923dcbea079eeca872b0ff13d30d87aa,4190366,4190366,9a8e6ed801158687fdd8dc2cd8aede2dfc7f944c542783305a8b654f4014228d,86368,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000173,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000173/robot_state.error.parquet,e97ea5ecad88a3632ae7bdd60c1175ad,651055,651055,98077060ac81b0a909f30aa5e85adf2940ab8f22e1a4928a83618bf1133d70fa,81837,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000173,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000173/robot_state.q.parquet,b3a3fec23e74267057032d79b8dad888,3939848,3939848,279ed64e298e42061be8915dc68ee81757be50d9dbdcfe7d7e542d7f2d020016,81837,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000174,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000174/robot_state.error.parquet,96ad45cb582a6b00e5c9d2f700fef850,95187,95187,cdfdc0a39951170a952fd32ba389f83a6f5893d7cd5d14a7cf6de1b6e30fdbdc,11948,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000174,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000174/robot_state.q.parquet,9d9f5f86f2fa9bb7147a961ff2759f75,385605,385605,e122eb748c06eed32420e9bc16feec3bf47bb1500fb67bd23eb311732dbc88f6,11948,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000175,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000175/robot_state.error.parquet,729c0820f921e5c58c66652973a768d9,123982,123982,905033c805bd0f1e17a5f21c684892d24b44a5eb2fea9e12df379268ff7498cf,15587,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000175,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000175/robot_state.q.parquet,92567f9e6e437e48ed274d40e7d4e81f,456609,456609,cbbfaea47a576fa908269f06a5656e8653b81579360d29d26ccba8cba347fb86,15587,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000176,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000176/robot_state.error.parquet,3dcacc605a0476f9f987a043bf8f2066,670265,670265,75c307fbe30bf3f59afec2c6b1f53a98ee6f2731a4275b538630fe6750980c1d,84291,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000176,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000176/robot_state.q.parquet,39732738a526c53963830de0154f545d,4125894,4125894,04783ad17856a7868d1c25763710924fb0b20170d8834a864f95e071a60a285d,84291,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000177,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000177/robot_state.error.parquet,9c90c7ae12bb095f448018d712bf4e96,640060,640060,279dc49ab51caa7c79c4bc6406391066a99c497c4e2cbf400c1d3b26180f677a,80347,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000177,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000177/robot_state.q.parquet,74e1c9641cef32c5c52e76f9eaa87e68,3816198,3816198,1f3eeb45d1c7fb6af6c467835f72db077bb294419d2387fa09c184217e98be0d,80347,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000178,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000178/robot_state.error.parquet,afa6005551dc2806974087a0735dc758,662722,662722,33e886ce411ae6c613d8ab403b4fdffbac36ed1ff76adb07e34405f01611670d,83353,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000178,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000178/robot_state.q.parquet,7a173bb447a3645bf74a8f944d07ca6e,4061064,4061064,668af1f8d795e2632c5c377eddd88b7ea6e7ca09a83e1cd071f163fe2837f691,83353,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000179,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000179/robot_state.error.parquet,3e77ff65e9cd517386bf3ea9ad6250a2,678368,678368,2852a675ce6b46354d3e6c5e91340ec0a8054113d680ad13d344958341036dc2,85353,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000179,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000179/robot_state.q.parquet,150ccc01000a973e74bc1e32fcfbb9de,4105557,4105557,e6c9c82981992719711851dc6ddecdd3fde497418c2b4c4be8f5f4de2f2278d7,85353,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000180,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000180/robot_state.error.parquet,bb9e78faa5fc9e1aea9b87c5bb704e08,681692,681692,a9f9db88c8cd65e0359e68773351e80ae9f165f8f332bc76f8fef8d445bac8f7,85749,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000180,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000180/robot_state.q.parquet,7295027fca6e52baacb51f03a0f883e4,3487698,3487698,6ec942a8dd636f36a3c629c9d7dcd7aa3cf496c1f446086b81d4a1c553d1e967,85749,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000181,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000181/robot_state.error.parquet,819442eed25e16d5768f794a3a51d44d,630529,630529,1d0ea043d5013dbb4bb3b07d0ed18d6b150d60fb1aa2d4f5cf4fb5818d8152ba,79161,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000181,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000181/robot_state.q.parquet,c0205247640c5aa749c73e4e8a435788,3877798,3877798,78982a35eda61073f87e6e0d37522d6c66dc44a20dadccb8c8bd0903e398ca2c,79161,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000182,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000182/robot_state.error.parquet,59aa45febe2e0ac3955e886fd298cb39,640086,640086,e201e8989670dc0d97c6221b7cc9d1e12db56adee7b39e6ab5fe0fe1a2bcd9dd,80348,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000182,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000182/robot_state.q.parquet,b52cc01da4acf410e25c9fa799a4847c,3900091,3900091,b2f936c3c446685dde21e9cedd6e7eacf693fb83b7fb0ccaa3329c584ae52581,80348,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000183,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000183/robot_state.error.parquet,449d3517b7e6e558869ba31261806581,625815,625815,2f2d2d78d57db06df52ffa4bdf1bc6ad6eb788df3292326966c53164f851a93c,78548,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000183,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000183/robot_state.q.parquet,61cb3a51dc174d9ebf7c60158c64b7cf,3752475,3752475,c3878285bfc8dc47e42bf8a40979f2537c0fccbc84c1869f9893036562124906,78548,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000184,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000184/robot_state.error.parquet,809d111ace08ac2de40a519cdfc35cb0,635733,635733,32015721aa57397d44eca29734facb5ae1307d047fa7ee049581828b9c5fcc68,79824,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000184,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000184/robot_state.q.parquet,0e07bfaabb48cc3d4de2a4d4062e91f4,3944236,3944236,93950369626aa421d586d4201f3cd5517c11ec38a98d70263292eac8ed83f8df,79824,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000185,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000185/robot_state.error.parquet,527bd2e4768af60a84506316100f05a9,208277,208277,de0a62fdaaffb0bad0886ee17550fc019316181a13bdd5709656e6bf97e86a5c,26104,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000185,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000185/robot_state.q.parquet,4777d49576c94c796a974b75df80ff58,780985,780985,595f67d58f85222ca95b4bdb7e8feb1b6bc6208733018711520f6c7d158c9847,26104,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000186,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000186/robot_state.error.parquet,6ec4730f81a8fa43466bceabb3d427b9,603116,603116,93eaf613eb666c07dc95e246c17c58c43285c5ff84a6738ffbc44f38791c340a,75734,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000186,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000186/robot_state.q.parquet,e5fb31447ff053280edf8d4f9c531b55,3745321,3745321,0908881030dbf4d385bd66d28abcf0b052f2e1283fa365ffd26a7b9c020cec63,75734,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000187,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000187/robot_state.error.parquet,8d95c94ec5e66867131211f21a9bb380,457383,457383,52f2098d7278b8766af4fb969fbfc5425decee663fff3345e50b99234d369961,57478,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000187,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000187/robot_state.q.parquet,8769da2eb4004bf978d158071d9ad447,1402047,1402047,885d401e0f2d390b794faba2fdbb5ab6d55f9b771a17fae82f7d397e87429a35,57478,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000188,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000188/robot_state.error.parquet,02890dec4e6fc5a965d7f2aa5b218787,609734,609734,2dd09311a16daf9336e43a34e80128f9d7536fb1b31ff1d3433808b61220aa97,76602,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000188,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000188/robot_state.q.parquet,011f955fae757c551b5d5933d6461475,3791224,3791224,2f3ea2b927d8fe62ee5acac2f1b9dffb3083c493af9fc8282a317f71dd50a318,76602,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000189,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000189/robot_state.error.parquet,c0d118b47704d4320c5ca6713ab1700b,54310,54310,97664c8f859ab9f26417edebbae20590fec4f89cbdab1233685961971acb3866,6868,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000189,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000189/robot_state.q.parquet,29e89c88f3fcdf042256495143ba6622,240338,240338,08927e551f43565a5b5bc642047ce3b69debd21622956e41aa5792d20995cae7,6868,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000190,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000190/robot_state.error.parquet,99468d447159aa122de02ec87f8a3ba3,515705,515705,c6c53e0959224c2a7c1e15e40f1562e264a696a0bea02527b11796069719f7b2,64504,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000190,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000190/robot_state.q.parquet,3e138e734ae96fad4af5ad2638acb2b0,3070181,3070181,3cc61e0a80441dc292c17081bbbf6332a146c998f877c135a6c38693a2719138,64504,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000191,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000191/robot_state.error.parquet,f36066435ec9c739895bd0a2c11381a8,508676,508676,0cd109cf496388788a352c33a8e70c788dc98418fd57d8fc244bbe6aaeb0fbcc,63755,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000191,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000191/robot_state.q.parquet,5278728f01567a944e5750857273a591,1321030,1321030,d1097088fab31328378969de99cdf5f77f345960eef02851ec6c431489be25ae,63755,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000192,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000192/robot_state.error.parquet,936b5fc0cad0be589d944146270c24ba,591574,591574,94fe24dc2a5c50f2371fb9a6845dd323ac4c8f247e2b8d1f821dda5e1468cb76,74233,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000192,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000192/robot_state.q.parquet,1682482ec8068a8d65c7bc0b49b7ba60,3676086,3676086,f6cdf47913773c79e89620ef3a2f35100efded7fccc55223d57636a5d283b898,74233,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000193,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000193/robot_state.error.parquet,6e83f75e8ef2174e4dcbf0aa1fff05e9,618823,618823,d63ebe659a025b62467ed8252d12147607fc3be9884bde83ca693dea41f7d124,77778,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000193,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000193/robot_state.q.parquet,fe359119eda372b3579a03fd5664b469,3858197,3858197,8165445cfd76e40ffc09c8af554a76086fa45e0af8039f2365306f4b6cb95bda,77778,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000194,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000194/robot_state.error.parquet,b498e2d2a0ef7ad2fb2a983dfa545e98,617033,617033,9d044127326e691b4f412e3ccd9c70cb58197a0b44b5039365b35bc425d4de53,77549,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000194,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000194/robot_state.q.parquet,d095823824447b336049abaec3320708,3830690,3830690,ca3ae88422063397baa4040859afbf936ac2a247949d4c626434b6295946064c,77549,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000195,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000195/robot_state.error.parquet,c0355848847f364561e016e4a2a73460,604308,604308,812031c4d33c8df477fc0d58586c8c8b30ae5b82864e9a22b18e1de36f388c1e,75869,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000195,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000195/robot_state.q.parquet,d9357467beeb0099b0add1fab5de0f9a,3693175,3693175,2beb0a3aa8a3dbcda71bf1e0a1ca25766599cc28542eb2e612a38c73bbd04852,75869,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000196,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000196/robot_state.error.parquet,750cce23e3f8cf2356dd203d733a71f2,104557,104557,74f0f6bbafb2a4351b73c415f9a3f7bbc47169644f3ae34ea5f9b6405ebdfd76,13118,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000196,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000196/robot_state.q.parquet,77b940b4cb78d128afd665ba20d7579d,397756,397756,783b216af097d0d616a9bfa3b4938322024f7ed5c85e8f95b0e0729659181dfc,13118,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000197,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000197/robot_state.error.parquet,80d3ed954c40a3028af0e9d10bd66fa3,615542,615542,2afadf755a68473c0253af26a430cc577fd73a160ca2ebb8365c25990866e692,77329,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000197,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000197/robot_state.q.parquet,22c2b82318afacf5a6f5f0c2a94c5a5c,3500171,3500171,883fc051f3a4d8cd3b707a5fe2c1ce2a48af50dd9834219720a073f175377cfa,77329,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000198,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000198/robot_state.error.parquet,af7e69b1ec2bb16734671cdd0e70ba0c,606971,606971,a1cd4e2d4751dbbd891931d53b1c803c08c42111a376da5dca02d3b5cd2e8cc5,76240,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000198,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000198/robot_state.q.parquet,6b829ca36c647095c29e4741884a9079,3782552,3782552,ffeef061ccfac89e206733a61968cb0682dfa5f98ebb6c14689b72ef307b6d4a,76240,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000199,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000199/robot_state.error.parquet,14a3c12921b6c970c5d6c4a259cf592b,633121,633121,58dd0877e3f7c6e83ac13418ecf5b2864aba3b96a6396037c363387b3f12247f,79487,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000199,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000199/robot_state.q.parquet,4e6285708a17d5da95627dae00f12be2,3929159,3929159,076abf4a88b25d733dd81cc181e60a48e44f3be67f73f8c83e3b37e552636405,79487,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000200,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000200/robot_state.error.parquet,fdbef4729beec1d93229276c25699881,716753,716753,b7490599628875536fe7252b0203678e806e0710d44b2090f77dc913c5d163aa,90032,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000200,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000200/robot_state.q.parquet,7310ae9d18474316fe7764399b5953a9,3992637,3992637,f6b5933a6ace3a81ccdd980ba53f021c1fc0310db51acc4d6e8ef88c7b7f2a26,90032,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000201,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000201/robot_state.error.parquet,82302e0eea4dd6e5d7d9a7bb0a8e43ae,690984,690984,b5ec7ecd14dfca1429d2a10f168a7dfc894043fd9769e5184bd3c9895b716557,86854,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000201,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000201/robot_state.q.parquet,340d02cfa18b77a7b402f916e935864a,4057086,4057086,c8322fc1204340698a45b9828c3dfa3d82659d9a9b52662c9a506f90c41caae5,86854,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000202,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000202/robot_state.error.parquet,e67cd412c4675d68fb33263a0a443a79,696948,696948,6d4d509fedf5351ae8a7ee910df0e86c82d720bc6fb30529a4b38aa4db0a4a85,87590,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000202,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000202/robot_state.q.parquet,fbae4e21d68c86c66cc77846a15dab32,3163147,3163147,e1de99ac80d2aa952f3403f67f5ee2e9ce9508d6199ac0fd91c44bc48e9aca00,87590,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000203,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000203/robot_state.error.parquet,1dfa4b552227c19d1a8b924556868413,629187,629187,208288af04815c3bbe815af4b6857cbae64bdbb9cc50568c17969df1df00298a,78845,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000203,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000203/robot_state.q.parquet,62bb800d30fd562a920d8f2279e03a06,3904992,3904992,e3d8f6169bb020973cedcc0cc09bcb1d10ced3748a8f3af920e9819cba66f7fb,78845,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000204,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000204/robot_state.error.parquet,4e496a25e1b972e56ceb0f7d5454aaa3,751427,751427,242ee919d753fc0a78ae62a0f4d93acdd4df61897f47167e52a8c6074dc7dc64,94569,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000204,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000204/robot_state.q.parquet,a23b77eb2a7f51f03f1100ecc133775e,4530298,4530298,e3409b6d562128817a6dde06482da3efee129d347b844d3ca3d4eb8001a2d13d,94569,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
