Panel,Task,Method,Success/Failure,Num_Successes,Num_Rollouts,Success_Rate,CLD_Letter
FigS14B_UNet-DP_Sim_Unseen_Nominal,Aggregate - nominal,Single Task (UNet-FP),"[True, True, False, True, False, True, True, True, False, True, False, False, False, False, True, True, True, False, False, False, False, False, True, True, False, True, True, True, True, True, False, False, False, True, True, True, True, False, False, True, True, False, True, True, False, True, False, False, False, True, False, False, True, True, True, False, False, False, True, True, True, False, True, False, True, True, True, True, False, False, True, True, True, False, True, True, False, False, True, False, False, False, True, False, True, False, True, True, False, True, True, True, True, True, True, False, True, False, True, False, False, True, False, True, True, False, False, False, False, True, False, False, True, True, False, False, False, False, False, True, True, True, False, False, True, False, True, False, False, True, False, True, False, True, True, True, False, False, True, True, True, False, True, True, False, False, True, True, True, False, True, True, False, False, True, False, False, False, True, False, True, False, False, True, True, False, True, False, True, True, True, True, True, True, False, False, True, False, True, False, False, True, True, True, False, True, True, False, True, False, True, False, True, False, True, False, True, True, True, True, False, False, False, True, True, False, True, True, False, True, False, True, False, False, True, False, True, True, True, False, True, True, False, True, False, True, True, False, False, True, False, True, True, True, False, False, False, False, False, True, False, True, False, True, True, True, False, True, False, False, True, True, False, True, True, False, False, True, False, True, False, False, True, True, False, False, False, False, False, True, True, False, True, False, True, True, True, False, True, False, True, True, False, False, False, True, False, False, False, True, True, False, False, True, True, True, False, False, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, False, False, True, True, True, False, False, True, False, True, True, True, False, False, False, True, False, False, False, True, True, True, True, False, False, True, False, True, False, True, True, True, False, True, False, False, True, False, False, False, True, True, True, True, True, True, False, False, False, True, True, False, True, True, True, False, False, True, False, False, True, True, True, True, True, True, False, True, False, False, True, False, True, True, True, False, True, False, False, False, True, True, True, False, False, True, False, False, True, False, True, False, True, False, False, False, True, True, False, False, False, True, True, True, True, True, False, True, True, False, True, False, False, True, True, True, False, False, False, True, False, False, True, False, True, False, False, False, True, False, False, True, False, False, False, False, False, False, True, True, True, True, False, True, True, True, False, False, True, True, True, False, False, True, True, True, True, True, False, False, False, True, True, True, True, True, False, True, False, False, False, False, True, True, True, False, True, True, True, True, False, True, False, True, True, True, True, True, False, True, False, True, False, True, True, False, True, False, True, True, True, True, False, True, False, False, True, False, True, True, True, True, False, True, True, True, True, False, True, True, True, True, False, False, False, True, False, True, False, True, False, True, True, False, False, True, True, False, True, True, True, False, True, False, False, False, False, True, True, False, False, True, False, True, True, False, False, True, True, True, True, False, False, True, True, False, True, False, True, False, True, False, True, True, False, True, True, False, False, True, True, True, True, True]",332,600,0.5533333333,b
FigS14B_UNet-DP_Sim_Unseen_Nominal,Aggregate - nominal,LBM (UNet-FP) finetuned,"[False, False, False, True, True, False, False, True, True, True, True, True, False, True, True, True, True, True, False, True, False, True, False, True, True, False, True, False, False, False, False, False, True, True, True, False, True, True, False, True, True, True, False, True, True, True, False, True, True, True, True, True, True, True, False, True, False, False, False, True, True, False, False, True, True, True, True, True, True, True, True, True, True, False, False, True, True, False, False, False, True, True, False, True, True, True, True, False, False, False, False, True, True, True, True, True, True, True, False, True, False, True, False, True, True, False, True, False, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, False, False, False, False, True, True, False, False, True, True, True, False, True, True, True, False, True, True, False, True, True, True, False, False, True, True, True, False, False, True, False, False, True, True, True, False, True, True, True, True, False, True, False, True, False, True, False, False, True, True, True, False, True, True, False, True, True, True, False, True, True, True, True, True, False, False, True, False, True, True, True, True, False, True, True, True, True, False, False, False, True, False, True, True, True, True, True, True, False, False, True, True, True, True, False, False, False, True, False, False, True, True, False, False, True, True, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, True, False, True, True, True, True, True, True, False, True, True, False, True, False, True, False, False, True, True, True, True, True, False, True, True, False, False, False, False, True, True, False, True, True, False, True, False, True, True, True, True, True, True, False, False, False, False, True, True, False, True, False, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, False, False, False, True, True, True, True, False, True, True, True, True, True, True, True, False, True, False, True, True, True, True, True, False, False, True, True, False, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, False, False, True, False, True, False, True, True, True, True, False, False, True, False, True, True, False, True, False, True, False, False, False, True, True, True, True, False, False, True, True, False, False, False, True, True, True, True, True, False, True, True, True, False, True, True, True, True, False, True, False, False, False, False, False, True, True, False, False, True, True, True, False, False, True, True, False, False, False, True, True, True, False, True, False, True, True, False, True, False, True, False, True, False, True, False, True, True, False, False, True, True, True, True, True, False, False, False, True, False, False, False, True, True, False, True, True, True, True, True, True, True, False, False, True, True, True, True, False, True, True, True, True, True, True, True, True, False, False, True, False, True, False, False, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, False, True, False, True, False, True, True, True, True, False, True, True, True, True, True, False, True, False, True, False, False, True, False, False, False, True, True, True, True, False, True, False, False, True, False, True, False, False, True, False, True, True, True, True, True, True, True, True, True, True, False, False, True, False, True, True, True, True, True, True, True, True, True, True, False, True]",397,600,0.6616666667,a
FigS14B_DiT-FP_Sim_Unseen_Nominal,BimanualPlaceAvocadoFromBowlIntoBin,Single Task (UNet-FP),"[False, True, False, False, True, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, True, False, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, True, True, False, True, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, True]",24,200,0.12,b
FigS14B_DiT-FP_Sim_Unseen_Nominal,BimanualPlaceAvocadoFromBowlIntoBin,LBM (UNet-FP) finetuned,"[True, True, True, True, True, False, True, False, True, True, True, True, True, True, True, True, False, True, False, True, False, False, True, True, True, True, False, False, False, True, False, False, True, True, True, True, False, True, True, True, True, True, False, False, True, False, False, True, True, False, True, True, True, True, False, False, True, False, False, False, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, False, True, True, True, True, True, True, True, True, True, True, False, True, False, True, True, True, True, True, True, False, True, True, True, False, True, False, True, True, False, True, True, False, True, False, False, True, False, False, True, True, True, True, False, True, True, True, True, False, True, True, False, True, True, True, True, False, False, True, False, False, True, True, True, False, False, True, False, False, True, False, True, False, False, True, True, True, False, True, True, True, False, False, False, True, True, True, True, True, False, False, False, True, True, False, True, True, True, True, True, True, False, True, True, True, False, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True]",138,200,0.69,a
FigS14B_DiT-FP_Sim_Unseen_Nominal,PutMugInCenterOfTable,Single Task (UNet-FP),"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False]",9,200,0.045,b
FigS14B_DiT-FP_Sim_Unseen_Nominal,PutMugInCenterOfTable,LBM (UNet-FP) finetuned,"[True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",23,200,0.115,a
FigS14B_DiT-FP_Sim_Unseen_Nominal,BimanualPutSpatulaOnPlateFromUtensilCrock,Single Task (UNet-FP),"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, True, False, False, True, True, False, False, True, True, False, False, False, True, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, True, False, False, False, False, True, False, False, True, False, False, False, False, False, False, True, True, False, False, False, False, True, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, True, False, False, True, False, False, False, True, False, False, True, False, True, False, True, True, False, True, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False, True, False, True, True, False, True, False, False, True, False, True, True, True, False, True, True, False, False, False, True, False, False, False, True, False, True, True, False, False, False, False, False]",50,200,0.25,b
FigS14B_DiT-FP_Sim_Unseen_Nominal,BimanualPutSpatulaOnPlateFromUtensilCrock,LBM (UNet-FP) finetuned,"[True, False, False, False, False, True, True, False, False, False, False, False, True, True, False, False, False, True, False, False, True, False, False, False, False, False, False, True, False, True, True, True, False, False, False, False, True, False, False, False, True, False, True, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, True, False, False, True, False, False, False, True, False, False, True, False, True, False, False, True, True, False, True, False, True, False, True, False, True, False, False, True, False, False, False, True, True, True, True, False, True, False, False, True, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, True, False, True, True, True, False, True, True, False, False, True, False, False, False, False, True, True, False, True, False, False, True, True, False, False, False, False, False, False, False, True, True, False, True, True, True, True, False, True, False, True, False, False, True, True, False, False, True, False, True, False, False, False, False, False, True, False, True, True, False, True, False, False, False, False, False, False, True, False, True, False, False, False]",69,200,0.345,a
FigS14B_DiT-FP_Sim_Unseen_Nominal,Aggregate - dist. shift,Single Task (UNet-FP),"[False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, False, True, False, False, False, True, False, True, False, True, False, False, False, True, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, True, False, False, True, False, True, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, True, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, False, False, False, True, False, True, False, False, True, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, True, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]",83,600,0.1383333333,b
FigS14B_DiT-FP_Sim_Unseen_Nominal,Aggregate - dist. shift,LBM (UNet-FP) finetuned,"[True, False, False, True, False, True, False, True, False, False, True, False, True, True, False, False, True, True, False, True, False, False, False, True, True, False, False, False, False, False, False, False, True, True, False, True, False, True, False, False, False, False, True, False, False, True, False, True, False, False, True, False, False, False, False, True, False, True, False, True, True, False, False, False, False, False, False, True, True, False, True, False, True, False, False, True, False, False, True, True, True, True, False, False, False, False, False, True, True, False, True, False, True, False, True, False, False, False, False, True, True, False, False, False, True, False, True, False, False, True, False, True, False, False, False, True, False, True, True, False, False, True, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, True, False, False, False, False, True, True, True, False, False, False, False, True, False, False, False, True, False, True, True, True, True, False, True, True, False, False, False, True, False, False, False, False, False, True, True, True, False, False, False, False, False, True, True, True, False, False, False, False, True, True, False, False, False, False, True, False, False, False, False, False, True, True, True, False, False, False, True, False, False, False, True, False, True, True, False, False, True, False, True, True, True, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, True, True, False, True, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, True, False, True, False, True, True, False, True, False, False, False, True, True, False, False, True, True, True, False, False, False, False, False, False, False, False, True, False, False, False, True, False, False, True, True, False, True, False, True, False, True, False, True, False, True, False, False, False, False, False, False, True, True, True, False, False, True, False, True, False, True, True, True, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False, False, False, True, False, False, True, True, True, True, False, False, True, True, True, True, True, True, False, False, True, True, False, True, True, False, True, False, True, False, False, False, False, True, True, False, False, False, False, False, False, False, True, True, True, True, True, True, True, False, False, False, True, False, False, False, False, False, True, False, False, True, False, True, False, True, False, False, False, True, False, False, True, True, True, True, False, False, True, False, False, False, True, False, False, False, False, True, False, False, False, False, True, True, False, False, False, True, False, True, False, True, False, True, True, True, False, False, False, True, True, False, False, True, False, True, True, False, False, True, False, True, True, False, False, False, False, True, False, False, False, True, False, True, False, False, False, False, True, False, False, False, True, True, True, False, True, False, True, False, False, True, True, True, False, False, False, True, False, True, True, True, False, False, False, True, True, True, False, True, True, False, True, False, False, False, True, True, True, True, True, False, True, True, False, False, True, False, True, False, False, False, False, True, False, True, True, True, False, False, True, True, True, False, False, False, False, True, False, False, True, False, False, False, False, False, True, True, False, False, False, True, False, True, False, False, False, False, True, False, True, True, True, False, False, False, True, False, False, True]",230,600,0.3833333333,a
