Panel,Task,Method,Success/Failure,Num_Successes,Num_Rollouts,Success_Rate,CLD_Letter
FigS33A_Sim_Seen_Nominal,PutBananaOnSaucer,LBM zeroshot,"[False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False]",10,200,0.05,b
FigS33A_Sim_Seen_Nominal,PutBananaOnSaucer,LBM (Fixed) zeroshot,"[False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False]",8,200,0.04,b
FigS33A_Sim_Seen_Nominal,PutBananaOnSaucer,LBM finetuned,"[False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False]",33,200,0.165,a
FigS33A_Sim_Seen_Nominal,PutKiwiInCenterOfTable,Single Task,"[True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False]",27,200,0.135,a
FigS33A_Sim_Seen_Nominal,PutKiwiInCenterOfTable,LBM zeroshot,"[False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False]",4,200,0.02,bc
FigS33A_Sim_Seen_Nominal,PutKiwiInCenterOfTable,LBM (Fixed) zeroshot,"[False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False]",1,200,0.005,c
FigS33A_Sim_Seen_Nominal,PutKiwiInCenterOfTable,LBM finetuned,"[False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False]",18,200,0.09,ab
FigS33A_Sim_Seen_Nominal,PutMugOnSaucer,Single Task,"[True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,True,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,True,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,True,False,True,False,False]",107,200,0.535,b
FigS33A_Sim_Seen_Nominal,PutMugOnSaucer,LBM zeroshot,"[True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,True,True,False,True,True,True,True,False,False,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,True,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False,True]",119,200,0.595,ab
FigS33A_Sim_Seen_Nominal,PutMugOnSaucer,LBM (Fixed) zeroshot,"[True,True,True,True,True,False,True,True,True,False,False,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,True,True,False,True,False,False,True,False,True,True,False,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,False,True]",138,200,0.69,a
FigS33A_Sim_Seen_Nominal,PutMugOnSaucer,LBM finetuned,"[False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True,False,True,True,True,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,True,False,True,True,True,False,False,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False]",124,200,0.62,ab
FigS33A_Sim_Seen_Nominal,PutSpatulaInUtensilCrock,Single Task,"[True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True]",156,200,0.78,ab
FigS33A_Sim_Seen_Nominal,PutSpatulaInUtensilCrock,LBM zeroshot,"[False,False,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False,True,False,True,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True]",147,200,0.735,b
FigS33A_Sim_Seen_Nominal,PutSpatulaInUtensilCrock,LBM (Fixed) zeroshot,"[True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True]",159,200,0.795,ab
FigS33A_Sim_Seen_Nominal,PutSpatulaInUtensilCrock,LBM finetuned,"[True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True]",169,200,0.845,a
FigS33A_Sim_Seen_Nominal,TurnCupUpsideDown,Single Task,"[True,False,False,False,False,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True]",137,200,0.685,a
FigS33A_Sim_Seen_Nominal,TurnCupUpsideDown,LBM zeroshot,"[True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,False,True,True,True,True,True,False,True,False,True,True,True,False,False,True,True,True,True,False,False,True,False,False,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True]",141,200,0.705,a
FigS33A_Sim_Seen_Nominal,TurnCupUpsideDown,LBM (Fixed) zeroshot,"[True,False,False,False,False,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,True,False,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,True,False,True,True,True,True,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,False,True,False,False,True,False,False,True,True,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,True,True,False,True,False,True,False,True,True,True,True,False,True,True,True,True,True,False,True,False,True]",130,200,0.65,a
FigS33A_Sim_Seen_Nominal,TurnCupUpsideDown,LBM finetuned,"[True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False]",67,200,0.335,b
FigS33A_Sim_Seen_Nominal,TurnMugRightsideUp,Single Task,"[False,False,True,True,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,True]",75,200,0.375,a
FigS33A_Sim_Seen_Nominal,TurnMugRightsideUp,LBM zeroshot,"[False,True,False,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,False,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True,False,False,True,False,True,True,True]",97,200,0.485,a
FigS33A_Sim_Seen_Nominal,TurnMugRightsideUp,LBM (Fixed) zeroshot,"[False,True,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,False,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,True,True,True,False,False,True,True,False,True,False,False]",94,200,0.47,a
FigS33A_Sim_Seen_Nominal,TurnMugRightsideUp,LBM finetuned,"[False,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,True,False,True,True,False,True,False,True,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,True,False,False,False,False,True,True,True]",93,200,0.465,a
